Unnamed: 0,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor,bonus_adicional
3500,Pear,Sales,61,43,41,2,101455.88554302868,24792.91,1,0.6165684568008156,0.0,0.6359121389022973,845.4657128585724
3501,Glasses,BigData,54,30,22,3,44602.01398172542,19809.08551048986,4,0.117529939149249,0.5791810666662867,0.3031899384087819,371.68344984771187
3502,Glasses,Search Engine,26,38,36,2,114167.73731022768,15385.342526276969,4,0.6371201624750286,0.1912869021261922,0.1718507300517269,951.397810918564
3503,Glasses,BigData,36,33,31,2,56765.10767066896,22021.544078079274,3,0.0,0.5828166819396028,0.5791294851262276,473.0425639222413
3504,Glasses,AI,58,41,36,5,54479.66443416984,19496.211393677582,1,0.0,0.5434258172755607,0.4995655817122265,453.99720361808204
3505,Pear,Sales,16,43,37,6,111610.70424173411,13006.810224051347,3,0.8974179369074193,0.0,0.4665497831226918,930.0892020144511
3506,Cheerper,BigData,30,36,29,7,73956.5324807597,22926.860800561502,1,0.0426911296265026,1.0,0.0,616.3044373396642
3507,Glasses,AI,64,39,36,4,64892.9332830358,14950.2508531336,3,0.2831539698079345,0.291912120884139,0.4246794917765013,540.7744440252984
3508,Pear,Sales,28,31,24,7,75746.726565628,14056.032716927062,3,0.8849565916555009,0.0,0.4863844756499932,631.2227213802335
3509,Glasses,AI,37,30,22,6,81287.67244003313,18123.213297867307,4,0.9062755426608686,0.0820564822934142,0.0117674269206262,677.3972703336094
3510,Glasses,Search Engine,13,30,23,7,99662.08612826446,24792.91,1,0.6971388360973227,0.7459825114350969,0.0,830.5173844022039
3511,Cheerper,Support,63,40,39,1,42475.58814350741,17778.01824895724,4,0.0,0.6642211506336917,0.5456491257485852,353.96323452922843
3512,Glasses,Search Engine,1,30,22,8,88031.33809695863,21207.73790772752,2,0.2595098039271597,0.6344426704945885,0.1059946464781638,733.5944841413219
3513,Cheerper,Search Engine,1,34,27,8,84246.6660303005,18118.866735272863,2,0.2190927640496435,0.3972952549962105,0.3837624883770762,702.0555502525043
3514,Glasses,Search Engine,16,30,31,1,116215.56492814624,12388.350332089329,5,0.9137273568400356,0.0,0.3063004081609737,968.4630410678855
3515,Cheerper,BigData,7,38,33,5,103281.0532609435,22371.28484757391,3,0.4043876998839795,0.5970315708524532,0.0,860.6754438411959
3516,Glasses,Design,1,30,22,9,105965.05966368035,21417.737408264034,2,0.800477095347437,0.5444535458595998,0.0,883.0421638640031
3517,Cheerper,Search Engine,57,47,40,7,77233.88151416596,19549.79988916533,2,0.3298877321188545,0.6783538932630259,0.0,643.6156792847163
3518,Glasses,BigData,47,35,35,1,65449.23610512624,17192.006623535985,5,0.0,0.7126862387945869,0.2968031815572693,545.410300876052
3519,Glasses,AI,31,30,22,9,72362.86517688783,20980.50323297641,3,0.8008862952392494,0.4210112559689521,0.0,603.0238764740653
3520,Pear,Sales,1,35,33,3,135835.0459848331,23739.35048500241,2,0.6866126606168029,0.0,0.497367268018744,1131.9587165402759
3521,Cheerper,Search Engine,37,49,45,6,113052.9016251286,17447.130668287096,2,0.4362449082125,0.8218456726520904,0.0,942.1075135427383
3522,Cheerper,BigData,54,32,26,6,46940.393843321006,18722.84015558517,4,0.1804223090927262,0.3689062573654318,0.4507449300731644,391.1699486943417
3523,Glasses,AI,39,42,35,7,109274.51178364117,14386.331967826682,4,1.0,0.212750492007929,0.0,910.6209315303431
3524,Cheerper,BigData,55,37,33,4,53832.81280403053,22386.320584976493,2,0.0,0.916792104347911,0.2727274282477445,448.6067733669211
3525,Glasses,Design,1,39,32,8,96346.76913962112,19426.045874810905,1,0.3839597761737777,0.0,0.7071448831171847,802.889742830176
3526,Cheerper,Support,12,30,22,9,47838.60931570777,19862.929876872677,3,0.0,0.8605091875761894,0.2748651366488107,398.6550776308981
3527,Glasses,AI,62,42,38,4,69474.56973366532,11252.573774278622,3,0.3620361519469818,0.1094313054066342,0.5287323509996604,578.9547477805444
3528,Glasses,AI,1,30,22,7,93575.37272460002,11576.348098553484,4,0.6817251250903988,0.0,0.4013813190003746,779.7947727050001
3529,Glasses,Search Engine,7,30,22,7,86707.89037589554,16800.951894611262,4,0.6014172090816121,0.3096176918061489,0.0893126685181721,722.5657531324629
3530,Cheerper,BigData,1,42,35,7,136922.0934720958,24792.91,1,0.3552252676281939,0.659447923368468,0.0,1141.0174456007983
3531,Glasses,AI,1,31,22,9,116698.00878794068,13874.17313399649,4,1.0,0.3958795758363109,0.0,972.4834065661724
3532,Pear,Sales,24,37,31,6,107745.51125484712,19229.23228425651,2,0.7358252508393703,0.0,0.4720815785503927,897.8792604570594
3533,Glasses,Search Engine,59,46,44,2,67847.0968539906,17191.828179505388,2,0.0,0.38817146977472,0.6296798409022986,565.392473783255
3534,Glasses,AI,1,30,23,6,104977.80670405817,16331.112639155965,3,0.6064689294813697,0.0063940336676372,0.3866809840284618,874.8150558671514
3535,Glasses,Search Engine,61,49,46,4,86016.06690604436,9000.0,5,0.5234995532258762,0.3576040894872579,0.1191515987337756,716.8005575503697
3536,Glasses,Search Engine,51,30,22,6,43015.80400195917,16266.896320007689,3,0.1124741648273425,0.6509730282249332,0.2365728222914056,358.4650333496598
3537,Cheerper,Support,10,39,36,3,92111.07648141935,14516.317071682086,3,0.0,0.6792521660280599,0.368133526405895,767.5923040118279
3538,Glasses,Search Engine,15,39,34,4,90577.30081991178,19626.89289758294,3,0.3148279973851358,0.3121147043998286,0.3727758596095272,754.8108401659315
3539,Pear,Sales,23,30,26,4,109520.7776135894,17328.133695560933,3,0.9256513358613004,0.0,0.2865006003396774,912.6731467799117
3540,Cheerper,Support,70,43,39,4,50523.17483080151,10642.036846519652,5,0.0,0.8754616469924181,0.2155251250895794,421.0264569233459
3541,Pear,AI,23,48,44,4,98966.64214345772,18843.8639592462,3,0.3853219715227659,0.0,0.875951814507054,824.7220178621477
3542,Pear,Design,69,44,42,1,54873.24200677837,13205.754392640209,3,0.1403923116688902,0.0,1.0,457.2770167231531
3543,Cheerper,BigData,43,30,22,4,40000.0,21661.4700969761,3,0.0,0.5164428179324023,0.8624788217220618,333.3333333333333
3544,Cheerper,Search Engine,1,30,22,9,147670.00368055998,24792.91,1,0.8091016055256419,1.0,0.0,1230.5833640046665
3545,Cheerper,Support,27,36,27,9,48413.49920056805,9000.0,5,0.1357412858811354,1.0,0.0,403.4458266714004
3546,Glasses,Search Engine,61,45,47,1,46061.67429510785,23182.28897133985,2,0.0,0.1139969289540409,1.0,383.8472857925654
3547,Glasses,AI,27,32,27,5,98256.07469914344,14734.140210549736,4,0.7061400794266344,0.4429677757047485,0.0,818.8006224928621
3548,Glasses,AI,31,41,36,5,101414.36901055362,15038.455730837086,3,0.6532485991090852,0.0521381357473851,0.294252440445577,845.1197417546136
3549,Cheerper,Support,67,46,39,7,40000.0,9680.673194708845,4,0.0,1.0,0.0,333.3333333333333
3550,Pear,AI,14,34,31,4,89712.81596222681,17353.78004337382,3,0.3678785689805334,0.0,0.7460417180136134,747.6067996852235
3551,Glasses,Search Engine,14,42,36,6,95648.35405453904,13617.821350290524,3,0.2426831347139807,0.614556523354024,0.1423191011821943,797.0696171211588
3552,Cheerper,Search Engine,4,41,31,9,123415.78602218354,13633.58783997326,3,1.0,0.3983913536665394,0.0,1028.4648835181963
3553,Pear,Design,1,34,28,6,101158.15099864927,24792.91,1,0.2276782444063343,0.0883008113366473,0.6842673543079905,842.9845916554108
3554,Glasses,AI,30,42,41,1,81429.16466103272,23774.845963414125,2,0.0738513155423465,0.0796955165506387,0.8466759498523642,678.5763721752727
3555,Glasses,Search Engine,17,47,44,2,126303.82005651983,22791.610952287272,2,0.643174099381953,0.2851490898060213,0.071921866099219,1052.5318338043319
3556,Cheerper,Support,1,32,25,7,95705.46858484596,17011.432638313236,3,0.1680975667301971,0.883032245584197,0.0,797.5455715403831
3557,Glasses,Design,36,35,31,4,117114.1409907876,17595.722657441987,4,1.0,0.1182394913803412,0.0,975.95117492323
3558,Cheerper,BigData,29,49,48,2,97003.31010313497,21454.05156619128,3,0.1989584735016232,0.5028501616923847,0.2983475186748024,808.3609175261248
3559,Glasses,Search Engine,28,34,23,9,40000.0,22546.11970665312,1,0.0,0.6676994053994332,0.4396018995392413,333.3333333333333
3560,Glasses,AI,9,36,29,7,107593.67557208167,21712.4464727134,2,0.6439863284551064,0.4451080696657846,0.0,896.6139631006807
3561,Pear,Design,14,30,24,4,119431.81310633678,24792.91,2,0.7293100456280455,0.0993234625681713,0.1710132505889628,995.2651092194732
3562,Pear,AI,34,30,28,2,70454.2983179733,24705.356106657087,2,0.1742356796280771,0.0,0.8762132185062892,587.1191526497774
3563,Glasses,Search Engine,26,46,44,2,77621.6281571776,24792.91,1,0.0,0.4278067609501512,0.7667112469255182,646.8469013098135
3564,Glasses,Search Engine,1,36,26,9,115220.68309568528,19079.88808146787,1,0.6617409190624775,0.5187675247136143,0.0,960.1723591307108
3565,Cheerper,BigData,80,49,48,4,40000.0,19218.284764320488,2,0.0,1.0,0.2109630693466002,333.3333333333333
3566,Glasses,AI,39,33,29,4,63964.912485034496,17001.656719882572,2,0.1296800949896642,0.0743692147204197,0.79599643030861,533.0409373752875
3567,Glasses,AI,78,46,45,1,52814.53015036255,22966.75578482329,1,0.0,0.6661537782159093,0.7038328872857742,440.1210845863546
3568,Glasses,Search Engine,19,43,40,3,90710.827161251,24792.91,1,0.1557854771785948,0.2537011557053732,0.5906602740989918,755.9235596770917
3569,Cheerper,BigData,1,35,33,2,111632.150301379,24234.67616503965,2,0.212791646348201,0.2697520077719171,0.5174102922769428,930.2679191781584
3570,Pear,AI,50,34,31,3,57006.897269542285,19949.736171049637,3,0.2091080698931878,0.0,0.8875644390999864,475.0574772461857
3571,Cheerper,BigData,74,45,42,2,65992.21921547495,22567.51077013381,3,0.0,0.9879772256939234,0.158197535128301,549.9351601289579
3572,Pear,Design,1,30,25,4,136192.82148873337,21039.9017520517,3,0.9059390351037608,0.0,0.396296668493728,1134.9401790727782
3573,Glasses,AI,9,36,26,9,95239.368887403,15442.317935700345,2,0.694558807632268,0.1242408844697259,0.1811346706064885,793.6614073950251
3574,Glasses,AI,48,32,29,4,83124.37492304998,20868.63260878903,3,0.4059375840419975,0.3829265043181628,0.21144792154406,692.7031243587498
3575,Cheerper,Support,60,49,48,4,44247.231811865175,20780.850025953823,2,0.0,1.0,0.5575041824775682,368.72693176554316
3576,Pear,Design,27,43,36,7,87560.32690613695,19950.28216767112,1,0.4151540091760739,0.0,0.7528178163106332,729.6693908844746
3577,Glasses,Design,2,30,23,4,119906.41343520794,23199.642396449628,2,0.4907892119833765,0.4620869349302087,0.0471766037888041,999.2201119600662
3578,Glasses,Search Engine,1,30,23,5,87954.45815760695,24792.91,1,0.0111962150941356,0.472291425987378,0.5167065734689511,732.9538179800579
3579,Glasses,AI,1,39,32,7,122109.32303047155,24792.91,1,0.6669312029179886,0.5333928299306249,0.0,1017.5776919205964
3580,Pear,Sales,49,37,34,3,86970.24929204417,23100.51388901067,2,0.4411154943266424,0.0,0.7209719062804378,724.7520774337014
3581,Glasses,Design,1,30,23,7,143224.88720909244,14906.282758268077,4,1.0,0.1505960480766082,0.0,1193.540726742437
3582,Glasses,Search Engine,1,40,31,9,98874.02827582943,18049.12102961167,1,0.1178741419972881,0.4085825637382394,0.4740542102008027,823.950235631912
3583,Cheerper,Support,71,38,32,6,52097.8315536554,9000.0,5,0.3373205022606276,0.829418247897973,0.0,434.14859628046173
3584,Glasses,Search Engine,33,30,24,6,58745.17595877834,23026.72217284344,2,0.005501671327652,0.3461315115871705,0.6480519509733664,489.5431329898195
3585,Cheerper,BigData,25,30,22,9,72146.17627271276,24003.875617711263,2,0.3500534357522363,0.8339864942873971,0.0,601.2181356059397
3586,Cheerper,Support,6,36,29,7,90712.36377616426,21256.52580853848,2,0.244488915953419,1.0,0.0,755.9363648013688
3587,Cheerper,Search Engine,25,34,28,6,97181.68894560606,13705.711723175036,4,0.8285041793998948,0.4745323923401972,0.0,809.8474078800505
3588,Pear,Design,1,38,29,9,91914.9861818536,19527.32985180871,1,0.1554634935879217,0.2355389778657469,0.6088828437527722,765.9582181821133
3589,Glasses,AI,10,30,22,7,123092.41182798952,20206.702346458973,4,1.0,0.4219117438602967,0.0,1025.7700985665795
3590,Glasses,AI,24,34,28,6,65337.2009512126,14681.496848000064,2,0.0,0.2925861498835418,0.7535244310437481,544.4766745934384
3591,Pear,Sales,1,34,28,6,147238.77314454762,18981.717054652014,3,1.0,0.2375512169213671,0.0,1226.9897762045637
3592,Glasses,Search Engine,1,35,28,7,100524.04483152083,24040.612670240225,1,0.1231717846135879,0.5115342033049544,0.3652192478119866,837.700373596007
3593,Glasses,AI,39,39,30,9,63449.51141023198,21455.589413597518,1,0.0688846108142756,0.8356526187292053,0.0955854094203942,528.7459284185999
3594,Glasses,BigData,40,35,34,1,66722.53192707774,18285.98131177304,4,0.0,0.2224167087084079,0.9072231382399958,556.0210993923146
3595,Pear,Sales,25,49,48,3,149107.17484275566,20737.349877280347,1,1.0,0.0,0.232772174771797,1242.5597903562973
3596,Glasses,Search Engine,31,39,34,6,72202.06554753504,23403.76357325376,1,0.0,0.6224537339617361,0.5126390816033971,601.683879562792
3597,Glasses,AI,9,35,31,4,101628.66767988706,18496.258752901034,2,0.4688639784057814,0.5596119950161816,0.0,846.9055639990589
3598,Glasses,Design,33,34,28,6,92334.7754890216,19814.938473006267,1,0.5016881527772254,0.3321832249888326,0.1662669285443196,769.4564624085134
3599,Pear,Design,47,30,23,7,65467.11829899711,20963.300176087258,1,0.2418055135120133,0.4554700440160799,0.3026536088804575,545.5593191583093
3600,Cheerper,Support,33,40,31,9,54288.998019423554,19796.548998815724,1,0.0,1.0,0.0,452.4083168285297
3601,Glasses,Design,41,30,22,9,71486.61261300398,17019.050358497345,2,0.6147134781283037,0.4015271735345554,0.0,595.7217717750332
3602,Cheerper,Search Engine,80,48,44,4,94326.28228589456,12527.657620954193,4,0.888355196895946,0.7397407639622546,0.0,786.0523523824546
3603,Glasses,BigData,1,37,32,5,81714.03446593741,20554.84516621,1,0.0,0.5929410688633192,0.649535890428744,680.9502872161451
3604,Pear,Sales,5,40,37,3,120905.38057151584,24792.91,1,0.4747394589191434,0.0,0.7672128112510639,1007.5448380959655
3605,Glasses,AI,74,45,45,1,88618.91163856575,17849.05324566323,3,0.470331448897787,0.1688088395554202,0.3610471638748541,738.4909303213813
3606,Glasses,Search Engine,9,36,33,4,89139.76575272703,18369.92396381528,3,0.4298430639826471,0.0474558595671914,0.522702777393993,742.8313812727253
3607,Cheerper,Support,1,37,32,5,71098.90695025331,24792.91,1,0.0,1.0,0.5799990366182961,592.4908912521109
3608,Glasses,Search Engine,71,35,37,1,85032.81575579832,9000.0,5,0.8316680520107032,0.0,0.2036556189418454,708.6067979649861
3609,Cheerper,Search Engine,13,32,25,8,104389.42869345662,15083.821462576638,4,0.8151197184200092,0.5009527595896093,0.0,869.9119057788052
3610,Pear,Sales,30,40,34,7,125626.4674389306,17831.805869665503,2,1.0,0.0,0.0,1046.887228657755
3611,Cheerper,Search Engine,1,30,22,9,100534.4795746078,16015.86463867097,3,0.6949875962618857,0.6999833676973173,0.0,837.7873297883984
3612,Glasses,Search Engine,1,30,22,6,92801.55836856818,24792.91,1,0.1896819851012856,0.5559197402833346,0.2542677572135931,773.3463197380682
3613,Pear,Design,71,34,27,7,50695.8125128512,21742.71105689412,2,0.3806369769207445,0.1816526580687091,0.4376326662848644,422.46510427376
3614,Glasses,BigData,28,34,31,3,65685.58046872758,22695.02319832138,3,0.0,0.5924964023046164,0.5194891722513739,547.3798372393966
3615,Pear,Sales,1,30,22,9,119827.4448209244,24792.91,2,1.0,0.3445328548561894,0.0,998.56204017437
3616,Glasses,AI,11,33,25,8,103680.8044861864,15636.923656290775,4,0.9004055941886115,0.1939859626431327,0.0,864.0067040515534
3617,Glasses,AI,42,30,22,7,40000.0,20930.443454915647,2,0.0,0.3592979910410254,0.6989357002081564,333.3333333333333
3618,Pear,Sales,56,45,47,1,106681.69925194191,16620.537437127,4,0.5484305619728362,0.0,1.0,889.0141604328493
3619,Glasses,AI,42,44,39,6,106672.3672852476,21459.512681257907,1,0.558878552066437,0.6243119156403956,0.0,888.93639404373
3620,Cheerper,Support,1,30,27,2,119239.69233155312,22759.020015184604,2,0.0584485940215253,0.5233663298742737,0.4179850445828708,993.6641027629427
3621,Pear,Design,39,30,24,4,91745.56124467442,11583.815303790154,5,1.0,0.0,0.1826975848292729,764.5463437056202
3622,Cheerper,BigData,43,41,43,1,66916.86143975782,22302.494962619287,3,0.0,0.2239169484097148,1.0,557.6405119979819
3623,Pear,Sales,1,40,33,6,130018.29714537534,20204.51198104676,1,0.9193432019433838,0.0,0.0887433637471346,1083.4858095447946
3624,Cheerper,Support,56,42,41,1,52696.950478921535,12280.567778021366,5,0.0,0.4662433599135004,0.591584300698122,439.1412539910128
3625,Cheerper,Support,1,34,31,4,88349.45768326502,21656.58511670138,3,0.1578225320402498,0.4499272379151782,0.3924760767218093,736.2454806938753
3626,Glasses,AI,47,30,22,9,48793.667641049455,19298.19087885709,3,0.4201701797755289,0.4083890399874159,0.1709273210718997,406.6138970087455
3627,Cheerper,Search Engine,7,41,38,4,129037.57527271465,13760.51482215984,3,0.6032266644606931,0.8106183928163693,0.0,1075.313127272622
3628,Cheerper,BigData,2,39,33,6,92918.81668508126,15816.927948498507,3,0.1628681601868262,0.6381728302894745,0.1992726036924857,774.3234723756772
3629,Cheerper,Search Engine,2,42,33,9,135843.10842754476,16843.028971320247,3,1.0,0.4312666256455064,0.0,1132.025903562873
3630,Glasses,Search Engine,46,30,27,1,41321.24945328326,22456.511564540924,3,0.0,0.2318591453109509,1.0,344.3437454440272
3631,Glasses,AI,31,40,37,3,86863.85606758812,23679.464138888758,2,0.1969855295886135,0.2191868947426712,0.5837362498914678,723.8654672299009
3632,Pear,Sales,1,34,30,4,153000.0,17747.18206554529,2,1.0,0.0,0.361075886073188,1275.0
3633,Glasses,AI,57,37,34,3,56841.0334594605,21194.99455031535,2,0.0056490059396454,0.1884146147618913,0.8063721472989712,473.6752788288375
3634,Glasses,Design,25,36,33,3,87045.04358981331,18839.615634738468,2,0.258217179626796,0.0,0.8833890782488432,725.3753632484444
3635,Pear,Design,1,35,32,4,123368.84739517252,18700.126085143973,1,0.6077785182205824,0.0,0.46060970863072,1028.0737282931043
3636,Pear,Sales,50,31,30,1,47858.17703467853,24792.91,2,0.1386304051286895,0.0,1.0,398.8181419556544
3637,Pear,Sales,37,33,30,3,112939.03626163746,10379.694573123666,5,1.0,0.0,0.2173802457950801,941.1586355136455
3638,Glasses,BigData,9,36,33,3,103132.44503542408,23428.81993696657,3,0.1863184230130763,0.6915807525029672,0.1221726099306354,859.4370419618675
3639,Pear,Design,21,35,34,1,90692.604211123,23723.065963975376,2,0.2228524475570497,0.0,0.9419313148237614,755.7717017593585
3640,Glasses,AI,1,33,22,9,117254.97110324292,24792.91,1,0.6543120834431462,0.4718725489384968,0.0,977.1247591936911
3641,Glasses,Sales,24,37,34,3,142602.22453111009,12543.460799614577,4,1.0,0.0,0.0,1188.3518710925841
3642,Glasses,AI,67,33,29,4,45026.56068470983,15581.669655869531,4,0.3393144416284117,0.1812112831095529,0.4799648562645253,375.22133903924856
3643,Glasses,Search Engine,66,42,39,3,66587.69164159568,18685.12146869207,3,0.1685996076498265,0.7736619343496796,0.057191478901548,554.8974303466307
3644,Cheerper,Support,8,38,28,9,92461.59231832708,15151.42037118958,2,0.211417937143929,1.0,0.0,770.5132693193923
3645,Pear,Sales,61,49,48,4,90511.58260038536,10208.705025978345,3,0.6398617181468205,0.0766705673531312,0.2833679161468225,754.2631883365447
3646,Glasses,AI,2,34,26,8,115845.21902851788,17933.006847376982,2,0.7472042326022815,0.2870588891687594,0.0,965.3768252376491
3647,Cheerper,Support,51,33,29,5,40000.0,11921.683678103547,4,0.0,1.0,0.0684269911213227,333.3333333333333
3648,Glasses,Design,42,45,45,1,122868.17316602424,10075.44828786212,3,0.7367922139047578,0.2612443847023152,0.0020658026837115,1023.901443050202
3649,Pear,Design,50,37,38,1,91938.4678312438,22417.70570248483,3,0.6757331876276993,0.0,0.5799543497191297,766.1538985936985
3650,Glasses,AI,1,46,41,4,110448.94873084192,13134.326391717488,3,0.1938888439438728,0.0,0.8751634665017993,920.4079060903495
3651,Glasses,Search Engine,1,30,22,5,129967.13768229612,17214.660858236493,3,0.7570727775100141,0.5773945432926468,0.0,1083.059480685801
3652,Cheerper,BigData,63,39,30,9,68087.38783091032,9008.976843541908,4,0.6219582349095496,0.926854302704937,0.0,567.3948985909193
3653,Cheerper,BigData,27,42,39,3,80738.13501193498,24536.016077611526,1,0.0,0.9095704045935338,0.2914494567902014,672.8177917661249
3654,Glasses,Search Engine,32,45,42,3,80095.2103350615,24792.91,1,0.0,0.6941186518905506,0.5293446142279432,667.4600861255126
3655,Pear,Sales,1,40,35,6,128281.71292632417,15775.67523145069,1,0.8006884047181808,0.0,0.8404663529041381,1069.014274386035
3656,Glasses,AI,4,42,38,4,113780.26632403932,17413.9661999561,2,0.3699757048119976,0.2241192422184876,0.4062056865231683,948.1688860336611
3657,Glasses,Search Engine,44,47,45,2,74175.11442621364,12662.013732380474,2,0.0407515125197581,0.4235864288524623,0.5352612812650916,618.1259535517803
3658,Pear,Design,26,30,32,1,70089.35279123687,24792.91,1,0.0,0.0,1.0,584.077939926974
3659,Cheerper,AI,5,40,35,6,146358.63888492034,10904.990604562485,4,1.0,0.0377617828469332,0.0,1219.6553240410028
3660,Pear,Sales,9,30,22,7,133340.48863282456,19669.868560114137,3,1.0,0.0,0.0,1111.1707386068713
3661,Cheerper,BigData,12,40,40,1,88125.95527371929,21683.893546573483,2,0.0,0.3018832264485439,0.9286906084122468,734.3829606143273
3662,Glasses,AI,11,31,23,8,89961.9631904459,24792.91,1,0.3673229985297667,0.494834903235083,0.1379599387643565,749.6830265870491
3663,Pear,Sales,80,49,48,3,57933.95073381022,17938.868724567925,1,0.2865089939926994,0.222366743200154,0.490743937430701,482.7829227817519
3664,Glasses,AI,1,44,38,6,123958.00454602226,19355.933194790323,2,0.7805186108671812,0.2435899378414726,0.0,1032.9833712168522
3665,Pear,AI,68,38,41,1,48136.759086342776,24792.91,2,0.0,0.0,1.0,401.13965905285653
3666,Cheerper,BigData,33,38,33,5,67245.67975530738,16741.68322660641,1,0.0,0.6211306458564041,0.38791266929636,560.3806646275616
3667,Cheerper,Support,25,48,42,6,64015.79194034422,20718.40715518074,1,0.0,1.0,0.3616558442959084,533.4649328362019
3668,Cheerper,BigData,6,49,44,4,123039.89719196533,19453.86847495721,2,0.2718397709949025,0.688517591065155,0.03968588672761,1025.332476599711
3669,Glasses,AI,75,49,47,6,58771.9522003556,17509.865787369097,1,0.0,0.536564728969893,0.7136848311598464,489.76626833629666
3670,Pear,Design,60,37,32,4,71606.98425994725,18286.80771143153,3,0.4584849067351501,0.0251199826810388,0.516577872541153,596.7248688328938
3671,Pear,Sales,20,38,34,5,145181.07441918983,21201.318200568792,2,1.0,0.0,0.063675869450719,1209.8422868265818
3672,Cheerper,BigData,50,44,36,8,57560.39134793461,15428.246255527582,3,0.3601993492093378,0.8392632460312577,0.0,479.6699278994551
3673,Pear,Sales,32,38,37,1,100506.15509418077,24792.91,1,0.2209077285381989,0.3051841495602865,0.4737877349010575,837.5512924515065
3674,Glasses,AI,50,41,35,6,68979.44154903582,13929.634654943968,3,0.5745945503075783,0.3849968747217622,0.0406960123839763,574.8286795752986
3675,Cheerper,Support,55,44,38,6,49178.27485955846,15812.099120276116,3,0.0902714324937803,0.6629772343311147,0.246606820869128,409.81895716298726
3676,Cheerper,Support,51,41,40,2,87983.64513735341,18607.186347056493,3,0.2324653855624262,1.0,0.0,733.1970428112785
3677,Glasses,AI,10,49,44,6,128230.42391719823,22364.5687012226,1,0.3225014391582227,0.5594063382886779,0.1178949464832813,1068.586865976652
3678,Glasses,Search Engine,80,49,48,1,41399.36315229645,13080.72154039004,4,0.0,0.3341025200689125,0.7266782416556878,344.9946929358038
3679,Glasses,Design,13,31,24,7,106610.6160646988,24282.41379718029,1,0.967375120900468,0.0504474947483435,0.0,888.4218005391567
3680,Cheerper,BigData,67,38,34,4,71377.15592030172,18294.176056584954,3,0.1851184901474133,0.8446406221378338,0.0,594.809632669181
3681,Pear,Sales,5,40,35,5,131318.64900149612,18514.20641668248,2,0.9127189661671886,0.0,0.3408678047148141,1094.3220750124676
3682,Glasses,Search Engine,20,43,38,5,90589.70405754886,20823.951812285755,2,0.0,0.5588411761342198,0.4905293944142828,754.9142004795739
3683,Pear,Design,27,49,47,2,96944.37669337308,24792.91,1,0.1937813577429932,0.1560762696172385,0.650030139071823,807.869805778109
3684,Glasses,BigData,35,32,29,3,69084.86800875282,13920.402887886865,4,0.255855443151241,0.1966074545525011,0.5473763508067001,575.7072334062735
3685,Glasses,AI,1,30,22,9,107274.1831084136,24069.22472611176,1,0.5649590113393257,0.630184692153803,0.0,893.9515259034468
3686,Cheerper,BigData,1,33,22,9,110317.86618646808,9000.0,4,0.8737444490646098,0.6752457668404275,0.0,919.3155515539007
3687,Cheerper,BigData,1,38,32,5,119036.39836745337,11309.572752526545,3,0.5971333180810119,0.6993734077478193,0.0,991.9699863954447
3688,Pear,Design,3,32,25,7,91323.09380544764,24792.91,1,0.6223000944086766,0.0,0.4756791219369152,761.0257817120637
3689,Cheerper,BigData,1,34,30,4,153000.0,24792.91,2,0.8542993241471271,0.8146598030074393,0.0,1275.0
3690,Glasses,Search Engine,15,30,22,6,68925.2307665684,15297.622846445169,4,0.3023456922346882,0.4079345857581861,0.290107385876918,574.3769230547367
3691,Glasses,Design,22,39,35,4,121202.87354870152,14060.427929868882,4,1.0,0.0,0.1791211567634303,1010.0239462391795
3692,Pear,AI,47,47,43,4,62091.71015213262,24792.91,1,0.0,0.1396304286846821,1.0,517.4309179344385
3693,Cheerper,Support,60,45,40,5,43007.80746898549,20481.088057355417,2,0.0,0.9987413563449574,0.4528300626573991,358.3983955748791
3694,Pear,AI,44,30,25,2,70002.59159020628,20351.34575195228,4,0.4458244721720987,0.0,0.6638372142244098,583.3549299183857
3695,Glasses,BigData,35,30,27,2,79895.47854302406,24792.91,2,0.0,0.9625930782179428,0.0531638483711529,665.7956545252006
3696,Glasses,Search Engine,65,49,48,2,66120.97648209435,9000.0,5,0.1228504921852339,0.2723279630640833,0.6043923602608816,551.0081373507863
3697,Glasses,AI,15,49,42,6,106910.22843941384,12425.78277791513,2,0.6752031970337229,0.0,0.5727473126384892,890.9185703284487
3698,Glasses,AI,1,42,35,6,108813.25044975302,16943.540615534377,2,0.4234605119759008,0.2856765127044472,0.2913432817615625,906.7770870812752
3699,Pear,AI,10,30,22,9,57223.43832505353,22764.525185631235,1,0.0763172562697107,0.0081194205759105,0.9156787723229278,476.86198604211285
3700,Glasses,Search Engine,34,36,29,8,88353.04110958843,10009.601206806172,4,0.8424278950315776,0.4911868464066637,0.0,736.2753425799036
3701,Pear,Sales,1,38,31,7,151114.99802015026,24792.91,1,0.5688635902755044,0.348611368872244,0.0824822877281432,1259.291650167919
3702,Pear,Sales,51,36,34,2,81549.8650569998,17964.917722450376,4,0.6698179617074668,0.0,0.6701602467176897,679.5822088083318
3703,Pear,Sales,41,30,22,5,102339.43157799703,13238.197216890156,4,1.0,0.0,0.0,852.8285964833086
3704,Glasses,Search Engine,29,39,31,8,52723.95335148889,22436.18741054832,2,0.0120743600688255,0.5898278302842116,0.3980862608638267,439.3662779290741
3705,Glasses,AI,1,36,26,9,148405.95925552718,9000.0,5,1.0,0.3907394767680715,0.0,1236.7163271293932
