Unnamed: 0,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor,rango_edad
4590,Pear,AI,42,41,42,1,61032.64311802207,18012.994851195283,2,0.0,0.0,1.0,41-50
4591,Cheerper,Support,35,35,29,6,66580.24333209371,19121.855343057727,3,0.0,1.0,0.0,31-40
4592,Glasses,Search Engine,9,46,36,9,95646.2103230804,19301.23817013924,1,0.2757642224473045,0.7471304612896159,0.0,41-50
4593,Glasses,AI,80,43,40,3,73536.48269103593,17840.42121208853,3,0.5260915306587994,0.1570447116584426,0.3166852119246333,41-50
4594,Cheerper,BigData,21,48,45,3,96536.06975456917,23494.53116155518,1,0.0,1.0,0.1724236399309487,41-50
4595,Glasses,AI,28,31,25,6,73850.24510044185,14292.403337518155,4,0.4598281343545868,0.0,0.6259717367838915,31-40
4596,Pear,Sales,12,36,32,4,111971.1555752454,20754.95454261765,1,0.7159971487616744,0.0,0.7639418225133868,31-40
4597,Glasses,AI,1,30,26,3,101704.27809180813,19249.7994013136,3,0.4743359005392575,0.0,0.5307814648860419,21-30
4598,Glasses,Search Engine,10,39,30,9,74854.10246812213,13753.195015057876,2,0.1312430705774315,0.7274237884818056,0.1414096055876146,31-40
4599,Glasses,AI,40,36,31,5,69862.28348803215,19986.06681894695,3,0.2665172471442307,0.0223383275118785,0.7110148009935885,31-40
4600,Cheerper,Support,37,40,32,8,40000.0,9866.18153890026,4,0.0,1.0,0.0458074755053886,31-40
4601,Pear,Sales,6,30,26,3,133735.4094528528,22967.787432954054,2,1.0,0.0,0.3652005163926768,21-30
4602,Glasses,BigData,1,30,22,9,53466.20940448549,24792.91,1,0.1216034858318775,0.8685250180015078,0.0101465397193256,21-30
4603,Glasses,Search Engine,17,34,27,6,91161.95830928494,17636.111280176312,3,0.3191075344621083,0.4271695463635089,0.2537262485979354,31-40
4604,Glasses,AI,17,32,27,5,127871.99855158365,18089.02562248433,4,1.0,0.009177395372458,0.0,31-40
4605,Glasses,AI,32,34,28,6,75535.06734402265,13453.849811057144,4,0.6637268815320556,0.0,0.3818417175613854,31-40
4606,Pear,Sales,1,34,26,8,136805.86458647304,24792.91,1,1.0,0.2065058818587144,0.0,31-40
4607,Glasses,AI,46,35,32,3,82617.78897448505,15151.469272853546,4,0.6043526109810418,0.0128302449293297,0.3827302667358307,31-40
4608,Glasses,Search Engine,42,38,36,2,99372.12690041211,19952.03643698382,3,0.4506398296506395,0.5270032455514638,0.0223630899507323,31-40
4609,Pear,Design,4,30,22,8,91331.9487757318,19007.343225953176,3,0.6681387625037586,0.0,0.3795030752123414,21-30
4610,Glasses,AI,19,38,31,7,81833.45357084127,18934.413631328785,2,0.0837839505737046,0.4750253101729806,0.4409658882163522,31-40
4611,Pear,Sales,3,38,29,9,130086.0574661414,16571.237433166214,2,1.0,0.0,0.0188296366192204,31-40
4612,Glasses,Design,12,43,35,8,135913.4244205587,13134.397368607528,4,1.0,0.0,0.0,41-50
4613,Pear,Design,59,35,32,3,54216.36377326514,20340.885764204664,2,0.0853160842594532,0.1620128840951248,0.7530269677391497,31-40
4614,Cheerper,BigData,1,40,33,7,111783.73045829902,13999.510505701608,3,0.3141598797667385,0.4835003462550554,0.2026831571777814,31-40
4615,Glasses,Design,34,41,33,7,109674.09063824422,15925.356019503288,3,0.7563013395956495,0.5380293440320306,0.0,41-50
4616,Pear,Design,38,48,46,2,88925.13223687954,24792.91,2,0.2889708096426505,0.0,1.0,41-50
4617,Glasses,Design,45,49,48,1,107723.56075841622,18087.198623296328,1,0.3514361986194879,0.0,0.8953234929129354,41-50
4618,Pear,AI,39,34,31,3,101477.79474200576,21059.44816552155,3,0.8806054289947294,0.0438436250733725,0.0758649609007612,31-40
4619,Glasses,Design,28,33,27,6,87181.42202740202,9319.903422259056,5,0.8804527537048068,0.0,0.1390800225793394,31-40
4620,Glasses,AI,49,31,26,4,86296.89760005916,13389.560867849286,5,0.6785737944370926,0.3844555030370338,0.0,31-40
4621,Pear,Sales,57,30,22,5,48223.37119938276,14343.903217465837,3,0.6507598336890634,0.0,1.0,21-30
4622,Glasses,BigData,65,35,29,6,40000.0,21258.878116910208,2,0.0,0.9980341878300978,0.6125283972636157,31-40
4623,Glasses,Search Engine,12,40,34,6,118044.0519830676,23055.900558151163,2,0.789530682041102,0.2853062993777414,0.0,31-40
4624,Pear,Sales,57,37,34,2,63862.60665563923,17814.806503464355,2,0.1551048522790798,0.0,1.0,31-40
4625,Pear,Sales,10,36,27,9,94590.802144263,17712.17030874781,2,0.7445594777403944,0.0655669427442058,0.1894801330032642,31-40
4626,Cheerper,Support,25,30,22,9,40000.0,21754.54787270881,2,0.0,1.0,0.0497221268959311,21-30
4627,Pear,Design,27,34,33,1,105175.01717727524,21780.711020472216,3,0.557898276750276,0.014472119222837,0.4276230002011776,31-40
4628,Glasses,Search Engine,38,36,36,1,71686.16215378797,23319.546274966648,2,0.0,0.4355069995751724,0.8312711880702253,31-40
4629,Glasses,BigData,17,30,22,6,47338.18073636058,21382.071399905915,3,0.0346299987707149,0.2550458758693331,0.7103042080843207,21-30
4630,Cheerper,BigData,1,44,44,1,146971.942754118,24792.91,2,0.1546242706963699,0.7101858793157525,0.1353353643885689,41-50
4631,Cheerper,Support,6,30,25,4,99119.9284271599,17443.260569205577,4,0.3766973933869985,0.5825451796413328,0.0406369040902028,21-30
4632,Glasses,AI,11,36,31,5,101870.1014878858,20166.85744984254,1,0.5122904804449615,0.2228131389590663,0.265189316137895,31-40
4633,Cheerper,Support,44,43,34,9,50407.92542658537,21650.32156561348,1,0.0,1.0,0.0,41-50
4634,Pear,Sales,21,38,36,2,118062.32377940592,19511.103036433786,2,0.8778524855144605,0.0,0.4645350135614596,31-40
4635,Cheerper,BigData,26,42,37,5,78914.19639852816,24792.91,1,0.0,1.0,0.0,41-50
4636,Pear,Sales,1,32,26,5,142504.0450984781,23463.199592099223,2,0.9579077205471058,0.0,0.3751566896338532,31-40
4637,Pear,Sales,8,30,23,5,98564.55708306275,23548.91280773989,1,0.3562959164898419,0.0,0.8038656629577674,21-30
4638,Cheerper,Search Engine,45,45,38,8,73564.44303893934,18069.468575264324,2,0.2836565827697442,0.706322782477097,0.0101113098430151,41-50
4639,Glasses,AI,31,44,45,1,101215.54759511154,11725.159669062408,4,0.4188220350114729,0.0,0.8598423705652891,41-50
4640,Glasses,Search Engine,55,46,43,3,70053.98363320212,15503.700235623408,2,0.0,0.4581528844671512,0.6416320817880619,41-50
4641,Pear,Design,9,30,24,5,108126.33418036994,24063.946334004308,2,0.4554908892541673,0.0,0.7171404603961509,21-30
4642,Pear,Design,45,36,28,8,40000.0,23470.98739274884,1,0.0,0.1728680282942654,1.0,31-40
4643,Pear,Design,6,34,31,4,110829.48208961214,23502.274589798,1,0.4857069601097594,0.0,0.7504896102598682,31-40
4644,Pear,Design,34,41,42,1,81471.58626640317,19860.36478569552,2,0.011496956866923,0.0,1.0,41-50
4645,Pear,Design,41,39,35,4,90159.79658395526,18707.555273074337,1,0.2124952183157768,0.4916807981452952,0.2960275889964124,31-40
4646,Glasses,Search Engine,80,39,34,6,40000.0,9000.0,4,0.1616350250153521,0.6168949045598073,0.2221704965262944,31-40
4647,Pear,Sales,25,33,27,7,73738.65181709809,16929.906941911475,2,0.4477210714098565,0.0,1.0,31-40
4648,Glasses,AI,12,35,23,9,87986.7825755432,23210.58798706611,1,0.493415675062376,0.7290355218683682,0.0,31-40
4649,Cheerper,Support,64,49,48,4,50529.42139331545,17144.64757672648,3,0.0,1.0,0.3186437511569438,41-50
4650,Cheerper,Support,51,30,22,6,46116.02019761542,20491.531665623937,4,0.0972764829765447,0.9695418658486392,0.0,21-30
4651,Pear,Design,80,49,48,2,53973.27780244393,12907.528947720344,3,0.1953416390473681,0.0,0.9653475029150848,41-50
4652,Cheerper,BigData,57,49,46,6,77366.9218676819,14470.578766467555,2,0.0078089103519703,0.8677756629016531,0.124083186216605,41-50
4653,Glasses,BigData,47,36,33,3,51374.07760996647,24792.91,1,0.0,0.7208459076395832,0.6636031467012469,31-40
4654,Glasses,Search Engine,39,34,29,5,79915.01923072417,23702.129918425115,2,0.2257837164401104,0.809434999849133,0.0,31-40
4655,Cheerper,BigData,80,49,48,1,72329.15884385412,14196.047885164802,3,0.1109659919456138,0.704365274041156,0.1847885787628082,41-50
4656,Pear,Sales,30,40,36,4,121944.054421228,13780.671460006884,3,1.0,0.0,0.1126456901173477,31-40
4657,Cheerper,Support,14,32,25,7,62241.9722326923,24171.1596597503,1,0.0,1.0,0.0420540042934196,31-40
4658,Glasses,Search Engine,57,45,44,1,42396.86333749245,19606.496425435747,2,0.0,0.3721792327889882,1.0,41-50
4659,Cheerper,Search Engine,21,40,33,8,112342.17578549654,22220.470608088468,1,0.7560509897383278,0.7273874378920222,0.0,31-40
4660,Pear,AI,1,30,22,4,99093.50500171325,19542.981660463414,3,0.5284992051556092,0.0,0.5413638123733591,21-30
4661,Pear,AI,17,35,29,7,79674.4727278246,16757.116517232036,2,0.2312087717499276,0.335832247370407,0.4328540752329918,31-40
4662,Cheerper,Support,70,41,32,8,40000.0,10383.25500903364,4,0.0,1.0,0.0152237557016484,41-50
4663,Glasses,AI,45,45,40,5,86033.85682459448,17007.730949157733,1,0.3254994651848835,0.5386986617246423,0.1355585154519412,41-50
4664,Cheerper,Search Engine,25,30,22,9,91161.34801926411,18589.41405069722,2,0.9141972832211424,0.984019676980808,0.0,21-30
4665,Cheerper,BigData,43,33,30,4,40102.74868300696,21492.345621274464,2,0.0,1.0,0.6212024987079856,31-40
4666,Cheerper,Search Engine,41,36,31,5,94830.96554346544,12689.72437007483,4,0.7360267400826462,0.7073482016691418,0.0,31-40
4667,Cheerper,Support,1,30,22,9,71406.97692465445,19725.09397470312,3,0.1575223327672079,0.5306351353893762,0.3114938565049063,21-30
4668,Glasses,AI,1,30,22,8,129497.00032908842,22885.47275449353,2,0.8382100168443318,0.2575324738728106,0.0,21-30
4669,Glasses,AI,31,31,26,5,76003.76930097016,24792.91,1,0.2450021652305847,0.321060624841237,0.4341427564383382,31-40
4670,Cheerper,BigData,30,46,45,1,88069.66107400587,16215.050707247276,3,0.0,0.6963349723973875,0.3648651241597812,41-50
4671,Glasses,AI,25,46,38,8,104244.65399254026,19291.512079037613,2,0.6790938951022827,0.456194659702678,0.0,41-50
4672,Cheerper,Support,4,39,32,8,87388.08613177398,16375.375849030346,3,0.2498120699331216,0.8586244411433159,0.0,31-40
4673,Cheerper,Support,54,39,34,5,41176.74164320778,20906.070924194988,3,0.0,1.0,0.2305780606400187,31-40
4674,Pear,Design,60,41,34,7,40000.0,11199.27288157812,2,0.0756811974662634,0.0,1.0,41-50
4675,Glasses,Search Engine,30,31,28,3,48953.29005663759,19123.64765089888,3,0.0,0.5601230875485163,0.8688178382704865,31-40
4676,Cheerper,BigData,1,30,22,8,93284.152144402,24792.91,1,0.24611093105003,0.903962470215526,0.0,21-30
4677,Glasses,Design,35,30,22,8,79158.47565262511,21272.979024957025,1,0.455365584144478,0.6563390720560989,0.0,21-30
4678,Glasses,Design,1,41,32,9,109806.61885760028,22844.236950913724,1,0.4068411702652116,0.3792964700007022,0.2140830169575238,41-50
4679,Pear,Sales,38,32,29,3,86559.87385786153,21472.69978730793,3,0.6684368256269324,0.0,0.5523638658261236,31-40
4680,Pear,Sales,48,40,37,3,79492.48990524492,23768.709588886173,1,0.0287873414047414,0.0,1.0,31-40
4681,Cheerper,BigData,24,49,45,5,107457.93826762008,15151.751495405591,3,0.5583456645402798,0.6290511110489931,0.0,41-50
4682,Pear,Sales,44,35,31,4,116196.32960680542,15316.724050689088,3,1.0,0.0932650952278953,0.0,31-40
4683,Cheerper,Search Engine,13,35,29,6,88791.61414378749,16655.400509043648,3,0.5258225612524406,0.2602424446365088,0.2142687925507753,31-40
4684,Pear,Sales,66,44,41,3,102302.68792840924,12645.092077675188,3,1.0,0.0,0.6352428662993774,41-50
4685,Pear,AI,12,42,39,4,112235.49938728004,24792.91,1,0.3262214884570401,0.1663023991364749,0.5074845932603554,41-50
4686,Pear,AI,1,42,43,1,122085.538400376,22017.34045591845,2,0.1359714835304784,0.0,1.0,41-50
4687,Cheerper,BigData,1,33,24,9,94648.2269700944,24792.91,1,0.1382595033625323,0.8708523617160728,0.0,31-40
4688,Cheerper,Search Engine,27,45,42,3,94118.69100550476,19359.759822177388,3,0.2280238290340991,0.4389122189403268,0.3332147117076137,41-50
4689,Glasses,AI,40,34,29,6,81375.86545395263,14483.953078713208,4,0.5814448165480255,0.0895812503658127,0.3293259324136718,31-40
4690,Cheerper,BigData,30,37,31,6,69919.06699630138,10918.799356434049,5,0.5697735268703819,0.4985822171414767,0.0,31-40
4691,Glasses,Design,14,38,33,6,109622.75719901544,17882.14119013754,1,0.6789003063955072,0.0671032899266196,0.2539808811851272,31-40
4692,Cheerper,AI,7,30,22,9,108777.46538876978,18164.97969732241,2,0.80356581017403,0.8828279338661551,0.0,21-30
4693,Glasses,AI,54,40,38,2,84830.90675586867,14583.495721760037,4,0.7674207003852445,0.1163438867292303,0.1167689169272506,31-40
4694,Glasses,BigData,14,30,27,2,84740.83656005582,24792.91,1,0.0,0.5383583796257818,0.5986507653607565,21-30
4695,Glasses,AI,4,42,38,4,83432.64510501962,24792.91,1,0.0,0.1581837724690072,1.0,41-50
4696,Pear,Sales,13,35,27,8,113496.75342172672,17352.39983426226,2,0.8258421354320695,0.0,0.2058331193665479,31-40
4697,Pear,Design,23,31,25,6,79684.81101643262,24792.91,2,0.4806534855561848,0.3874365008589826,0.1316862487302156,31-40
4698,Glasses,Search Engine,17,39,36,2,119102.12438612132,21902.1285419794,2,0.3802945074285417,0.3683585003606995,0.2506669116174091,31-40
4699,Pear,AI,33,35,28,7,67344.75274068714,18188.69759852342,2,0.2262402549293956,0.4236001468264913,0.3500882849072841,31-40
4700,Cheerper,Search Engine,19,44,40,4,133440.27894866018,9947.872482098965,5,0.9920805278230708,0.4378896410356797,0.0,41-50
4701,Glasses,AI,10,38,30,8,89679.96795644758,24427.952847884146,1,0.1313415731358084,0.52418049189683,0.3444477374053676,31-40
4702,Pear,Sales,1,43,35,8,141085.40593497563,20134.65685394539,1,0.804200142363994,0.0331844169251248,0.1627166783373561,41-50
4703,Cheerper,BigData,15,34,28,6,72862.46189514533,17039.747269431988,2,0.0,0.8829459476081758,0.1466156002849596,31-40
4704,Glasses,Design,1,35,22,9,136658.97853200109,24380.131025471368,1,1.0,0.6449670425920055,0.0,31-40
4705,Glasses,Search Engine,39,48,48,1,113082.12449560684,19210.653782655427,2,0.2523682215498757,0.3923099977483139,0.3551733069897734,41-50
4706,Cheerper,Search Engine,1,37,28,9,98902.32288199624,14859.675521410958,2,0.2796684613841786,0.715654474302745,0.0050149911144956,31-40
4707,Glasses,AI,46,49,41,8,90106.91500102555,12447.153233782752,2,0.3889449612682847,0.6420677413757454,0.0,41-50
4708,Glasses,Search Engine,22,45,41,4,108044.4553074336,24792.91,1,0.0951383696577378,0.4214073916569957,0.4834122471607189,41-50
4709,Glasses,AI,42,42,40,2,65571.851830776,24792.91,1,0.0,0.407620499429957,0.9619677663296038,41-50
4710,Cheerper,BigData,24,31,22,9,99796.45394909696,9000.0,5,1.0,0.5653924365427208,0.0,31-40
4711,Cheerper,Search Engine,33,45,40,6,93593.15916921664,20005.90576624762,2,0.3300521228177,0.4649036166142085,0.2047373434405137,41-50
4712,Cheerper,BigData,18,48,45,3,92873.2040095237,21010.529436930407,2,0.0,0.4327248327741258,0.5948393680384008,41-50
4713,Pear,Design,80,43,40,3,95079.6781473468,11674.531282810412,4,1.0,0.0645524423214367,0.0,41-50
4714,Cheerper,Support,11,35,27,7,68791.22341094464,16607.601103566452,2,0.0,1.0,0.0,31-40
4715,Cheerper,BigData,46,39,37,2,86289.25813417524,22927.65664626506,2,0.030002442196225,0.6887663708308842,0.2808000824161455,31-40
4716,Glasses,AI,33,37,33,4,97813.8393787813,15780.215413563288,4,0.7477374645338799,0.2998787404827068,0.0,31-40
4717,Cheerper,Support,52,30,23,8,54339.8528621969,15832.678264740902,3,0.0977713566499695,1.0,0.0,21-30
4718,Glasses,Sales,31,45,41,4,133409.78581515793,11508.57432605076,3,0.9678840660047604,0.0372295988097737,0.0,41-50
4719,Pear,Sales,1,30,22,6,151619.923187429,23539.24848697093,1,1.0,0.0,0.3641390419160755,21-30
4720,Cheerper,BigData,1,30,22,7,126895.02491266912,22854.923692151497,2,0.5421300637534513,0.6360385155974864,0.0,21-30
4721,Cheerper,Search Engine,1,31,22,9,109011.39552757736,24792.91,1,0.3434965175659789,0.8428241178342133,0.0,31-40
4722,Pear,Design,1,37,33,3,134156.2100578748,21931.143624429013,2,0.8715907583435671,0.0,0.3932628332847867,31-40
4723,Cheerper,BigData,39,42,32,9,40000.0,24792.91,1,0.0,0.9240598895762716,0.7275350128259259,41-50
4724,Glasses,Search Engine,9,35,33,2,96376.20965500154,19563.506100416384,3,0.2234089253818238,0.0134476727578184,0.7630245445758159,31-40
4725,Glasses,Search Engine,36,34,32,2,64323.55649701955,13458.337510648773,4,0.1266031766831261,0.0321986703193296,0.8409802842261553,31-40
4726,Pear,Design,52,36,36,1,52438.876123090646,24792.91,1,0.0,0.0,1.0,31-40
4727,Pear,Sales,17,40,36,3,126144.40772665628,18312.708327483277,2,0.7620081478501657,0.0,0.4424284751676475,31-40
4728,Pear,Sales,55,43,42,1,99468.72348031118,16360.521348016347,5,0.9780415384939148,0.0,0.5288468331172453,41-50
4729,Glasses,BigData,57,42,40,2,44112.46517756245,17813.40093827688,3,0.0,0.2549011129849539,1.0,41-50
4730,Cheerper,Support,1,32,23,9,106393.99124400302,21982.66255464457,3,0.3922537996089704,0.5497141881055135,0.0575306402290533,31-40
4731,Cheerper,Support,30,41,36,5,98673.5204311605,17193.923031179103,3,0.2547194676729411,1.0,0.0,41-50
4732,Glasses,Design,20,30,22,7,97874.71724739278,24325.90028013847,1,0.6156087902283487,0.1903195947098941,0.1935665087992966,21-30
4733,Pear,Sales,1,31,27,4,150205.78729319878,24792.91,2,1.0,0.0,0.2397477524495551,31-40
4734,Glasses,Search Engine,32,40,36,4,72628.9294057046,15882.279648851374,2,0.0503917488032929,0.1751248292189288,0.7745936756417542,31-40
4735,Glasses,AI,30,40,35,4,89233.25282785935,24792.91,2,0.496059578254128,0.1855606127314494,0.3185003567552271,31-40
4736,Glasses,Search Engine,36,33,30,4,81046.25381925738,16058.998085779456,4,0.457112803375453,0.2508230168816706,0.2920230317166932,31-40
4737,Pear,Sales,35,47,48,1,129753.70016623606,24792.91,1,0.4103672269823047,0.0,0.6518061140755169,41-50
4738,Pear,Design,33,44,44,1,109666.9535667507,16699.694647029963,2,0.4143453386695558,0.0,0.9587531027100482,41-50
4739,Cheerper,Search Engine,2,40,34,6,140116.93127028164,15800.846919889576,2,0.8959736853225078,0.5613248220918086,0.0,31-40
4740,Glasses,BigData,24,43,39,4,80296.95558104571,16789.130404434127,3,0.2040674821393477,0.2743857815504454,0.5217070107744985,41-50
4741,Glasses,AI,56,35,29,6,68900.92606979594,15668.295873657418,3,0.6936447062394464,0.2245629038485928,0.0816863608282394,31-40
4742,Glasses,AI,1,38,35,3,124189.747486992,23163.14523846935,2,0.5654487427476331,0.0,0.4536545509914743,31-40
4743,Pear,Sales,21,30,22,6,103162.55625604688,14703.478407592796,4,1.0,0.0,0.1479164475600116,21-30
4744,Pear,Sales,32,43,40,3,89976.26430068548,24792.91,1,0.1642707964784891,0.0,1.0,41-50
4745,Pear,Design,26,30,27,2,74032.52684337411,24792.91,1,0.0692738572315664,0.0,1.0,21-30
4746,Glasses,AI,1,47,39,8,114898.52085877449,18097.01110459192,1,0.3239023923805748,0.6265782183887908,0.0501916460642371,41-50
4747,Cheerper,BigData,34,36,28,8,66181.1622053555,24196.907041248644,2,0.0497005964718381,1.0,0.0,31-40
4748,Pear,Design,24,38,35,3,99045.97049918018,24161.125762562588,1,0.2682706850287776,0.0,0.894022562370981,31-40
4749,Glasses,AI,43,46,41,5,70497.41415054479,19828.501112164293,1,0.0568046624913983,0.2751133231648099,0.6676084425330405,41-50
4750,Glasses,AI,50,36,39,1,115922.61830685548,17166.035833426115,5,0.891489686429354,0.0065967636945062,0.1025848750066847,31-40
4751,Glasses,Search Engine,46,34,29,6,60333.02568661087,21504.346436469168,1,0.1028089185339725,0.8050852430384408,0.0922108967254337,31-40
4752,Cheerper,Search Engine,55,42,38,4,64889.77805515184,20080.499040567312,1,0.0,0.7924344656660764,0.548596758654512,41-50
4753,Pear,AI,45,47,48,1,77203.17674370123,19259.185752097583,2,0.0,0.0,1.0,41-50
4754,Glasses,BigData,50,39,34,5,61768.75079916217,22245.14173609585,1,0.0,0.9415912512779026,0.1370889473483427,31-40
4755,Glasses,AI,45,33,30,3,104533.65625602532,11148.738691298568,5,1.0,0.0343008862202566,0.0,31-40
4756,Cheerper,BigData,67,44,45,1,74606.76973878642,17173.049804497205,3,0.0,0.889661285999046,0.1419040691313507,41-50
4757,Cheerper,Support,75,37,32,5,40000.0,13298.178666825946,5,0.1717139428994105,0.7405934797801138,0.0879001513190308,31-40
4758,Cheerper,BigData,30,43,40,4,54512.54066401532,22781.78523253124,1,0.0,0.813117429022367,0.8917748770927425,41-50
4759,Pear,Sales,1,30,22,6,135650.51442260077,19837.10176779652,2,0.9985203325968666,0.0,0.2514891569677709,21-30
4760,Pear,Design,16,49,48,1,107183.16121467404,24792.91,1,0.0354537524654592,0.0,0.987457343650509,41-50
4761,Cheerper,BigData,67,43,36,7,43726.839218958354,13771.083346568405,3,0.0,0.9121796902814868,0.3073106407703544,41-50
4762,Cheerper,Support,29,36,34,2,68564.72105606648,20779.29809518437,2,0.0,0.7445227196355648,0.3780827673210901,31-40
4763,Cheerper,Support,53,41,34,6,40000.0,19646.15002840402,2,0.0,1.0,0.1178837822748613,41-50
4764,Glasses,AI,43,35,36,1,78692.26102081766,24792.91,2,0.1396756618850594,0.1069458408713143,0.7532255985138561,31-40
4765,Glasses,AI,18,46,43,3,132589.6832877948,9408.768823864582,4,0.8655083873268814,0.2610714677050552,0.0,41-50
4766,Cheerper,Support,76,41,38,3,40000.0,13015.168481815686,4,0.0,0.9513837118073852,0.1804566861205324,41-50
4767,Cheerper,Support,1,32,22,9,73882.77121555834,22003.33827803406,1,0.0,1.0,0.0510027453652723,31-40
4768,Cheerper,BigData,47,36,29,7,65238.05083091138,24001.01231408173,2,0.0526819604728576,0.8379099246383781,0.1096398943787373,31-40
4769,Glasses,BigData,1,30,23,5,86166.51999573901,19002.726730364047,4,0.3096408112108125,0.1516027687667245,0.5390284318718597,21-30
4770,Cheerper,Support,29,30,22,8,40000.0,18787.529653529124,3,0.0,1.0,0.0497836941467901,21-30
4771,Pear,AI,50,39,39,1,74910.56653549959,17543.072759113165,4,0.1339445686149259,0.0093073009507138,0.8563426916495911,31-40
4772,Glasses,Search Engine,65,33,31,3,71061.39183415752,14628.586333590709,4,0.393981463398257,0.2361065447862455,0.3701017871098793,31-40
4773,Pear,Sales,55,42,36,6,88444.01676430515,9767.610633143218,4,1.0,0.0,0.1615046608243853,41-50
4774,Pear,AI,39,45,46,1,81078.35731698175,16790.67647339435,3,0.4242213142985614,0.0,0.9694999920017936,41-50
4775,Glasses,Search Engine,60,36,36,1,93555.66269714254,13364.205936061417,5,0.6670272240521422,0.0,0.3868695991051377,31-40
4776,Cheerper,Search Engine,60,39,34,6,47271.2361189797,16023.068786458303,2,0.0097438264021668,0.4484641127774242,0.5416196601550406,31-40
4777,Glasses,Search Engine,45,38,34,4,56009.62698660805,15036.674927542532,3,0.0587985540660978,0.2427126230746206,0.6983632603846474,31-40
4778,Glasses,AI,47,37,30,8,72657.66739433707,12555.127333390192,4,0.617515551610333,0.3455140042189354,0.0375209333018297,31-40
4779,Cheerper,BigData,52,40,34,6,62473.28898429686,11325.315139214446,4,0.4166339500014001,0.5162346300824067,0.0671710359363567,31-40
4780,Cheerper,Support,60,43,38,5,40000.0,15325.520296413852,4,0.0,0.6959814291397027,0.4096946906789313,41-50
4781,Glasses,AI,7,39,36,3,96266.4326344452,16832.18404876814,3,0.3515569840422417,0.0,0.8571423095700488,31-40
4782,Cheerper,BigData,80,43,34,9,40000.0,18333.42662151129,2,0.0,1.0,0.0,41-50
4783,Cheerper,Support,43,34,32,2,52061.50747378442,19160.308893100355,4,0.0,0.4631314488997361,0.7015513751506552,31-40
4784,Glasses,AI,57,31,26,5,71350.37652072479,20345.448163744648,3,0.449516394243587,0.4757939096593461,0.0747563825970131,31-40
4785,Glasses,Search Engine,46,48,44,5,83119.29431171576,20334.959457821424,2,0.215244628076959,0.2636298985330574,0.521205055222357,41-50
4786,Glasses,Search Engine,31,31,27,4,47120.23772019184,23153.93036308287,2,0.0,0.2964793011524841,1.0,31-40
4787,Pear,Sales,1,31,22,8,126649.43408983458,24792.91,1,0.0885086326001099,0.4329130009982506,0.4784598337057679,31-40
4788,Glasses,Search Engine,36,44,37,7,98504.1798872918,9532.559555864407,4,0.7007068011210831,0.5451227936356775,0.0,41-50
4789,Glasses,Search Engine,74,36,35,1,48597.9287998307,14027.751345052362,3,0.0,0.4117738461267497,0.8273096666039716,31-40
4790,Glasses,AI,43,46,46,1,95454.074005508,19724.695956230164,1,0.3488758549801008,0.1745510535668474,0.4765782790669712,41-50
4791,Cheerper,Support,42,43,39,4,117044.50615110598,16098.267406652012,4,0.8731241808921739,0.8919392802254318,0.0,41-50
4792,Pear,Sales,17,30,22,7,121590.219966848,24189.71764574848,1,1.0,0.0,0.0,21-30
4793,Glasses,Design,1,48,43,5,153000.0,18413.733622462547,1,0.8654339142742673,0.0,0.1605068145466568,41-50
4794,Cheerper,Support,27,32,28,4,67539.81475566853,24792.91,1,0.0,1.0,0.0879834860279888,31-40
4795,Pear,Sales,1,30,23,5,137063.08382505612,20671.987283186543,2,0.6604922580972263,0.0,0.9732611611029016,21-30
4796,Glasses,Design,12,30,23,5,107142.55181218393,20917.268407613374,2,0.6941543740681875,0.0732122304274087,0.2326016980748749,21-30
4797,Cheerper,Search Engine,26,38,29,9,72808.48069646157,19146.42577642223,2,0.3513454789093521,0.7193692524626011,0.0,31-40
4798,Pear,Sales,1,38,33,6,153000.0,17650.70091173496,1,1.0,0.0,0.2402517323940291,31-40
4799,Glasses,BigData,55,40,37,3,49291.93601470274,17096.445397317333,2,0.0,0.5588125804132436,0.5861755603353668,31-40
4800,Cheerper,Support,12,30,22,9,63571.78435622808,16643.03705524376,4,0.1924394665960085,1.0,0.0,21-30
4801,Glasses,Search Engine,21,30,22,9,67736.97341507279,18775.700318836844,3,0.348665935593506,0.7229545136395253,0.0,21-30
4802,Cheerper,Support,49,43,40,3,40000.0,11597.290947282983,5,0.0,1.0,0.4827737958596771,41-50
4803,Cheerper,BigData,46,46,45,1,101335.5788609737,14669.236528807627,4,0.1371573722751061,0.7312534142314547,0.1316740578907385,41-50
4804,Pear,Sales,8,33,29,4,145207.59543942436,17186.99054908912,2,1.0,0.0,0.0367020057797548,31-40
4805,Cheerper,Support,68,30,24,6,40000.0,14169.759393392327,4,0.0,0.7547770751822988,0.4803063594486065,21-30
4806,Glasses,AI,29,40,35,5,64524.30007189024,21594.74032945404,1,0.0,0.4449022352788574,0.9019208937473232,31-40
4807,Cheerper,Support,63,43,38,6,40000.0,17680.69362372281,3,0.0,1.0,0.3906056087756385,41-50
4808,Glasses,AI,18,49,46,2,108440.7475812014,16386.92372080074,2,0.3925595843560607,0.1135198280920148,0.4946216498183214,41-50
4809,Pear,Sales,1,30,22,9,141726.53324191112,22177.461688223226,2,1.0,0.0,0.0,21-30
